,Provincia,Partido,Localidad,Población,ADSL,Cablemódem,Dial Up,Fibra óptica,Satelital,Wireless,Telefonía Fija,3G,4G,Link,Latitud,Longitud
202,Santa Fe,Las Colonias,Santo Domingo,1470,False,False,False,False,False,True,True,False,True,82070300.0,-31.1222768363914,-60.8888854567848
203,Santa Fe,Rosario,Fighiera,4034,True,False,False,False,False,True,True,True,True,82084130.0,-33.1950187794417,-60.4706038463519
204,Santa Fe,Rosario,Funes,23281,True,True,False,True,True,True,True,True,True,82084140.0,-32.922782783063,-60.8121802825957
205,Santa Fe,Rosario,General Lagos,3419,True,False,False,True,False,True,True,True,True,82084150.0,-33.1121588884353,-60.5665737837063
206,Santa Fe,Rosario,Granadero Baigorria,36994,False,True,False,True,False,True,True,True,True,82084160.0,-32.8613641656775,-60.7062159770827
207,Santa Fe,Rosario,Ibarlucea,3698,False,True,False,True,False,True,True,True,True,82084170.0,-32.8512561304404,-60.7884936646076
208,Santa Fe,Rosario,Kilómetro 101,36,True,False,False,False,True,False,False,True,True,82084180.0,-33.060584803082,-60.6856440118334
209,Santa Fe,Rosario,Los Muchachos - La Alborada,129,False,False,False,False,False,False,False,False,False,82084190.0,-33.0915734104105,-60.7354254261055
210,Santa Fe,Rosario,Monte Flores,166,True,False,False,False,False,False,False,True,True,82084200.0,-33.0800073993365,-60.6355226681116
211,Santa Fe,Rosario,Pérez,26448,True,False,False,True,True,True,True,True,True,82084210.0,-32.99881116903,-60.7721592101064
212,Santa Fe,Rosario,Piñero (Est. Erasto),1146,False,True,False,True,False,False,False,False,True,82084220.0,-33.1112071010784,-60.7964961630631
213,Buenos Aires,9 de Julio,Alfredo Demarchi (Est. Facundo Quiroga),1853,True,False,False,False,False,False,True,True,True,6588010.0,-35.2929819536873,-61.4072542128
214,Buenos Aires,9 de Julio,Carlos María Naón,497,False,False,False,False,False,False,True,True,True,6588020.0,-35.239499381663,-60.8251358750153
215,Buenos Aires,9 de Julio,Dudignac,2670,False,False,True,False,False,True,True,True,True,6588040.0,-35.6511928511123,-60.7098962799094
216,Buenos Aires,9 de Julio,La Aurora (Est. La Niña),531,False,False,False,False,False,False,False,False,False,6588050.0,-35.4079467934432,-61.2105668204871
217,Buenos Aires,9 de Julio,Manuel B. Gonnet (Est. French),748,True,False,False,True,False,False,True,True,True,6588060.0,-35.5201414507378,-60.9989487976537
218,Buenos Aires,9 de Julio,Marcelino Ugarte (Est. Dennehy),76,False,False,False,False,False,False,True,True,True,6588070.0,-35.3462662593318,-60.7453446826815
219,Buenos Aires,9 de Julio,Morea,347,False,False,False,False,False,True,True,False,False,6588080.0,-35.5563880098445,-60.5605940553161
220,Buenos Aires,9 de Julio,Norumbega,57,False,False,False,False,False,False,True,False,False,6588090.0,-35.5357392707567,-60.7928143632315
221,Buenos Aires,9 de Julio,Patricios,745,True,False,False,False,False,True,True,True,False,6588110.0,-35.4395526972374,-60.7174384712323
222,Buenos Aires,9 de Julio,Villa General Fournier (Est. 9 de Julio Sud),566,False,False,False,True,False,True,True,True,True,6588120.0,-35.4989239490928,-60.8647207106461
223,Buenos Aires,Adolfo Alsina,Carhué,9660,True,False,True,True,False,True,True,True,True,6007010.0,-37.1774801030509,-62.7578962604015
224,Buenos Aires,Adolfo Alsina,Colonia San Miguel Arcángel,563,False,False,False,True,False,False,True,False,False,6007020.0,-37.4486186469627,-63.117609405389
225,Buenos Aires,Adolfo Alsina,Delfín Huergo,14,False,False,False,False,False,False,False,False,False,6007030.0,-37.3173292631958,-63.2331690622102
226,Buenos Aires,Adolfo Alsina,Espartillar,21,False,False,False,False,False,False,False,False,True,6007040.0,-37.3563345638716,-62.4387637810214
227,Buenos Aires,Berisso,Villa Independencia,0,False,False,False,False,False,False,False,False,False,6098010.0,-34.8829519743895,-57.8614892695719
228,Buenos Aires,Berisso,Villa Nueva,0,False,False,False,True,False,True,False,True,True,6098010.0,-34.8957079362353,-57.9108816644737
229,Buenos Aires,Berisso,Villa Porteña,0,False,False,False,False,False,False,False,False,False,6098010.0,-34.891043310448,-57.8963773978494
230,Buenos Aires,Berisso,Villa Progreso,0,False,False,False,True,False,True,False,False,False,6098010.0,-34.9308766123633,-57.8468799885622
231,Buenos Aires,Berisso,Villa San Carlos,0,False,False,False,False,False,False,False,True,True,6098010.0,-34.8838130805,-57.87701595642
232,Buenos Aires,Berisso,Villa Zula,0,False,False,False,False,False,False,False,False,False,6098010.0,-34.9221646298322,-57.8009664840662
233,Buenos Aires,Bolívar,Hale,211,True,False,False,False,False,False,True,False,False,6105010.0,-36.0010429767568,-60.8534495072374
234,Buenos Aires,Bolívar,Juan F. Ibarra,33,False,False,False,True,False,False,False,False,False,6105020.0,-36.3498770527922,-61.2552591224518
235,Buenos Aires,Bolívar,Mariano Unzué,0,False,False,False,False,False,False,False,False,False,6105060.0,-36.1440485245343,-61.0116010100704
236,Buenos Aires,Bolívar,Paula,40,False,False,False,False,False,False,False,False,False,6105040.0,-36.5053183545527,-61.0243287245345
237,Buenos Aires,Bolívar,Pirovano,1551,False,False,False,False,False,True,True,True,False,6105050.0,-36.5109170215402,-61.5545516558692
238,Buenos Aires,Bolívar,San Carlos de Bolívar (Est. Bolívar),26242,True,True,True,True,True,True,True,True,True,6105060.0,-36.2295602208798,-61.1131898679983
239,Buenos Aires,Bolívar,Urdampilleta,2643,False,False,True,False,False,True,True,True,True,6105070.0,-36.4329292363695,-61.4191160192421
240,Buenos Aires,Bolívar,Villa Lynch Pueyrredón,62,False,False,False,False,False,False,False,False,False,6105080.0,-36.6025793254646,-61.3618625494725
241,Buenos Aires,Bragado,Asamblea,7,False,False,False,False,False,False,False,False,False,6112005.0,-35.2267581272748,-60.4168952837295
242,Buenos Aires,Bragado,Bragado,33222,True,True,True,True,False,True,True,True,True,6112010.0,-35.118942299763,-60.4879147568209
243,Buenos Aires,Bragado,Comodoro Py,634,False,False,False,True,False,True,False,True,True,6112020.0,-35.3233100374631,-60.5217314911689
244,Salta,Cerrillos,Barrio Las Tunas,0,False,False,False,True,False,False,False,False,True,66035030.0,-24.8581686105385,-65.3991341395925
245,Salta,Cerrillos,Barrio Los Olmos,0,False,False,False,False,False,False,False,False,False,66035030.0,-24.8784306645047,-65.466289926351
246,Buenos Aires,La Plata,La Plata,207620,True,True,True,True,True,True,True,True,True,6441030.0,-34.920863104693,-57.9540560062469
247,Buenos Aires,La Plata,La Providencia,0,False,False,False,False,False,False,False,False,False,6441030.0,-35.0232476,-58.2307028
248,Buenos Aires,La Plata,Lisandro Olmos,0,False,True,False,True,False,True,False,True,True,6441030.0,-34.9976086009747,-58.043377425691
249,Buenos Aires,La Plata,Lomas de Copello,420,False,False,False,False,False,False,False,False,False,6441040.0,-34.9520385659845,-57.8409385980167
250,Buenos Aires,La Plata,Los Hornos,0,False,True,False,True,False,True,False,True,True,6441030.0,-34.973715513981,-57.9850539062724
251,Buenos Aires,La Plata,Manuel B Gonnet,0,False,True,False,True,False,False,True,True,True,6441030.0,-34.8819511933447,-58.0189915342036
252,Buenos Aires,La Plata,Poblet,0,False,False,False,False,False,False,False,False,False,6441030.0,-35.0604581,-57.9547426
253,Buenos Aires,La Plata,Ringuelet,0,False,True,False,True,False,False,True,True,True,6441030.0,-34.8910544941568,-57.9913781921596
254,Buenos Aires,La Plata,Rufino De Elizalde,0,False,False,False,False,False,False,False,True,True,6441030.0,-34.9710900774179,-57.9524351288235
255,Buenos Aires,La Plata,ruta del sol,2312,True,False,False,True,False,False,True,True,False,6441050.0,-34.9437333541431,-58.1732652389706
256,Buenos Aires,La Plata,Tolosa,0,False,True,False,True,False,False,True,True,True,6441030.0,-34.9007699307169,-57.9821293495972
257,Buenos Aires,Lincoln,Roberts,2982,False,False,True,True,False,False,True,True,True,6469100.0,-35.1440875676884,-61.9707859541264
258,Buenos Aires,Lincoln,Triunvirato,76,False,False,False,False,False,False,False,False,False,6469110.0,-34.6758379792473,-61.4657087059048
259,Buenos Aires,Lobería,Arenas Verdes,12,False,False,False,False,False,False,False,True,True,6476010.0,-38.5463782386967,-58.557322112625
260,Buenos Aires,Lobería,Licenciado Matienzo,76,False,False,False,False,False,True,False,False,False,6476020.0,-37.9097927118145,-58.9120965943062
261,Buenos Aires,Lobería,Lobería,13005,True,False,True,True,True,True,True,True,True,6476030.0,-38.165273387122,-58.7822303314999
262,Buenos Aires,Lobería,Pieres,36,False,False,False,False,False,True,True,False,True,6476040.0,-38.3962306181995,-58.670580006548
263,Buenos Aires,Lobería,San Manuel,1126,False,False,False,True,False,True,True,True,True,6476050.0,-37.7892829007834,-58.8486476710495
264,Buenos Aires,Lobería,Tamangueyú,438,False,False,False,False,False,False,False,False,False,6476060.0,-38.2010112434137,-58.7373143964601
265,Buenos Aires,Lobos,Antonio Carboni,295,True,False,True,True,False,True,True,False,False,6483010.0,-35.2033088915799,-59.3449562581802
266,Buenos Aires,Lobos,Elvira,133,False,False,False,True,False,True,True,False,False,6483020.0,-35.243272141682,-59.4860397931491
267,Buenos Aires,Lobos,Laguna de Lobos,509,False,False,False,False,False,False,False,True,True,6483030.0,-35.2747624905943,-59.1339060011927
268,Buenos Aires,Lobos,Lobos,29868,True,True,True,True,False,True,True,True,True,6483040.0,-35.1858677983922,-59.0957115706922
269,Buenos Aires,Lobos,Salvador María,830,True,False,False,True,False,True,True,False,False,6483050.0,-35.3028071422894,-59.1696841440203
270,Caba,COMUNA 01,MONSERRAT,39914,True,True,True,True,True,True,True,True,True,2000010.0,-34.6126880821742,-58.379652044818
271,Chaco,12 de Octubre,General Pinedo,13042,True,False,False,True,True,True,True,True,True,22036030.0,-27.3252979421708,-61.282210419911
272,Chaco,12 de Octubre,Mesón de Fierro,423,False,False,False,False,False,True,False,False,False,22036040.0,-27.4312285767758,-61.0177584158265
273,Chaco,12 de Octubre,Pampa Landriel,333,False,False,False,False,False,False,False,False,False,22036050.0,-27.3957449255406,-61.1029787390413
274,Chaco,1º de Mayo,Barrio de los Pescadores,795,False,False,False,False,False,False,False,False,False,22126010.0,-27.4480426212168,-58.8551013275047
275,Chaco,1º de Mayo,Colonia Benítez,2212,True,False,False,True,True,True,True,True,True,22126020.0,-27.3305884379906,-58.9450102746869
276,Chaco,1º de Mayo,Margarita Belén,5701,True,False,False,True,False,True,True,True,True,22126030.0,-27.2616473234151,-58.9741473116095
277,Caba,COMUNA 13,BELGRANO,126831,True,True,True,True,True,True,True,True,True,2000010.0,-34.5548815240237,-58.4502890947349
278,Entre Rios,Diamante,Aldea Brasilera,895,False,False,False,False,False,True,True,True,True,30021010.0,-31.8922864518526,-60.591797746941
279,Entre Rios,Diamante,Aldea Grapschental,25,False,False,False,False,False,False,False,False,False,30021015.0,-31.9563723140333,-60.4961051979678
280,Entre Rios,Diamante,Aldea Protestante,519,True,False,False,True,False,True,True,False,False,30021020.0,-32.0308328904873,-60.5643359117847
281,Entre Rios,Diamante,Aldea Salto,102,False,False,False,False,False,False,True,False,False,30021030.0,-31.9260358583332,-60.5483852721123
282,Entre Rios,Diamante,Aldea San Francisco,42,False,False,False,False,False,False,False,False,False,30021040.0,-31.9625681226479,-60.635713481626
283,Entre Rios,Diamante,Aldea Spatzenkutter,355,False,False,False,False,False,True,False,False,False,30021050.0,-31.9485292712546,-60.5803966416062
284,Entre Rios,Diamante,Aldea Valle María,2149,False,False,False,True,False,True,True,False,True,30021060.0,-31.9922440087904,-60.5878502274446
285,Entre Rios,Diamante,Colonia Ensayo,255,False,False,False,False,False,True,True,False,False,30021070.0,-31.8672572611199,-60.5752901869571
286,Entre Rios,Diamante,Costa Grande,0,False,False,False,False,False,False,False,False,False,30021127.0,-32.1382752741,-60.4330334152
287,Chaco,2 de Abril,Hermoso Campo,5011,False,True,False,True,True,False,True,True,True,22039010.0,-27.610539212014,-61.344844244037
288,Chaco,2 de Abril,Itín,441,False,False,False,True,False,False,False,False,False,22039020.0,-27.4876216159572,-61.3238818419592
289,Chaco,25 de Mayo,Colonia Aborigen,1272,False,False,False,False,False,True,False,False,False,22168010.0,-26.9583436350996,-60.1902370459592
290,Chaco,25 de Mayo,Machagai,21997,True,True,False,True,False,True,True,True,True,22168020.0,-26.9287335504143,-60.0477196130638
291,Chaco,25 de Mayo,Napalpí,39,False,False,False,False,False,False,False,False,False,22168030.0,-26.9032617040064,-60.1173839257014
292,Chaco,9 de Julio,Las Breñas,22953,True,False,False,True,True,False,True,True,True,22105010.0,-27.0885167236059,-61.0836993088858
293,Chaco,Almirante Brown,Concepción del Bermejo,5309,False,False,False,True,True,True,True,True,True,22007010.0,-26.602273964006,-60.9492636999567
294,Chaco,Almirante Brown,Los Frentones,5520,False,False,False,True,True,False,True,False,True,22007020.0,-26.4082976307567,-61.4134271371597
295,Chaco,Almirante Brown,Pampa del Infierno,9063,False,False,False,True,True,True,True,True,True,22007030.0,-26.5063974406178,-61.1764901971888
296,Chaco,Almirante Brown,Río Muerto,1052,False,False,False,False,False,False,False,False,False,22007040.0,-26.3078818113872,-61.6540440649869
297,Chaco,Almirante Brown,Taco Pozo,7813,False,False,False,True,True,False,True,False,True,22007050.0,-25.6156598937138,-63.2692964997065
298,Chaco,Bermejo,General Vedia,1751,True,False,False,True,True,True,True,False,True,22014010.0,-26.9349378591637,-58.6612848328678
299,Chaco,Bermejo,Isla del Cerrito,1758,False,False,False,False,True,False,True,False,False,22014020.0,-27.2927852739485,-58.6178377359072
300,Entre Rios,Diamante,Diamante,19142,True,True,False,False,False,True,True,True,True,30021080.0,-32.0671549441222,-60.6377365188118
301,Entre Rios,Diamante,Estación Camps,171,False,False,False,False,False,True,True,False,False,30021090.0,-32.1133207438253,-60.2299017967384
302,Entre Rios,Diamante,Estacion Puiggari,0,False,False,False,False,False,False,False,False,False,30021140.0,-32.0602299925107,-60.4435729044204
303,Entre Rios,Diamante,General Alvear,438,False,False,False,False,False,True,True,False,False,30021100.0,-31.9494541080354,-60.6779497259324
304,Entre Rios,Diamante,General Racedo,514,False,False,False,False,False,True,True,False,False,30021110.0,-31.9840164487261,-60.4083912285494
305,Entre Rios,Diamante,General Ramírez,8868,True,True,False,False,False,True,True,True,True,30021120.0,-32.1772714430842,-60.1985605811767
306,Entre Rios,Diamante,La Juanita,22,False,False,False,False,False,False,False,False,False,30021123.0,-31.8753768018271,-60.649121973368
307,Entre Rios,Diamante,Las Jaulas,44,False,False,False,False,False,False,False,False,False,30021127.0,-31.8327184836082,-60.6048471558247
308,Entre Rios,Diamante,Paraje La Virgen,59,False,False,False,False,False,False,False,False,False,30021130.0,-31.917362571918,-60.6531968809921
309,Entre Rios,Diamante,Puerto Las Cuevas,585,False,False,False,False,False,False,False,False,False,30021140.0,-32.3342284848162,-60.4872902471305
310,Entre Rios,Diamante,Strobel,0,False,True,False,False,False,False,False,True,True,30021120.0,-32.0585362988015,-60.6108078415946
311,Entre Rios,Diamante,Villa Libertador San Martín,6312,True,False,False,False,False,True,True,True,True,30021150.0,-32.0697561751369,-60.4624463940416
312,Entre Rios,Federación,Chajarí,32734,True,True,False,True,False,True,True,True,True,30028010.0,-30.7540759107669,-57.9841625878637
313,Entre Rios,Federación,Colonia Alemana,137,False,False,False,False,False,True,False,False,False,30028020.0,-30.896158506292,-58.0221576342783
314,Entre Rios,Federación,Colonia Ensanche Sauce,0,False,False,False,False,False,True,False,False,False,30028090.0,-30.8567132993029,-57.8648918069168
315,Entre Rios,Federación,Colonia La Argentina,207,False,False,False,False,False,True,False,True,True,30028040.0,-31.0739,-58.0258
316,Entre Rios,Federación,Colonia Peña,58,False,False,False,False,False,True,False,False,False,30028050.0,-30.7974915997552,-58.1756384659062
317,Entre Rios,Federación,Colonia Santa María,0,False,False,False,False,False,True,False,False,False,30028040.0,-30.5993375212861,-58.1858011706289
318,Mendoza,Rivadavia,Rivadavia,31038,True,False,True,True,True,True,True,True,True,50084140.0,-33.19403215031,-68.4736188877526
319,Mendoza,Rivadavia,Santa María de Oro,609,False,False,False,False,False,True,False,False,False,50084150.0,-33.2059806305116,-68.4335589109359
320,Mendoza,San Carlos,Barrio Carrasco,135,False,False,False,False,False,False,False,False,False,50091005.0,-33.8321066130502,-69.0490032074462
